Keyword,Score
states,0.18357556361556956
chip reauthorization act,0.1839748505888402
access,0.18416503861594086
average,0.18727626386320015
enrollment in medicare,0.18786391608282485
plan finder comparison,0.18868061535033664
rural,0.18952643284197337
advantage as employers,0.1916734826515438
loss of medicare,0.19509961752175195
proportion of medicare,0.1951907538830668
analysis why medicare,0.19521477143187618
advantage to continue,0.19614296075686943
utilization of medicare,0.19618025128750993
distribution of medicare,0.19623513077264712
finder,0.19642107308774417
group retiree health,0.19647025054703096
policy,0.19655725894944795
future of medicare,0.19765746189785718
health foundation,0.19810447265759876
oon,0.19812013316414878
achieved a medicare,0.1986956304169807
pace,0.1991764126831384
choose a medicare,0.1992784226475904
consumers like medicare,0.19937024436431525
advantage s march,0.20017861502923354
contracting with medicare,0.2002175054863714
budget act,0.20043434082014908
programs,0.20228850450527816
segments where medicare,0.20232499401091905
participate in medicare,0.2025506482026875
foundation notes,0.20377044528367455
selling any medicare,0.2038914013662454
medicare in favor,0.2040669623032007
advantage s continued,0.20434467623214447
analysis figure,0.2052801594735946
real retail health,0.20594228431427208
doctor,0.20629460507264546
modernization act,0.20643261109039374
americas healthcare,0.20650732332469085
pmpm,0.20676320182079977
increased enrollment,0.20747754706419838
eschew original,0.20849629520069962
increase,0.20890333699749064
cost health,0.2133813868917854
plan doctors,0.21369754440474872
population,0.2145171246505233
county,0.2157261959048694
oon med,0.21596934154047978
supplement insurers,0.21936136361544628
supplement purchasers,0.21964190719227378
employer health,0.21974442969141528
wisconsin,0.2197454586913972
supplement buying,0.21977461092659387
mark,0.22005247645820739
include puerto rico,0.22223365161251873
product,0.22293604451483226
consulting llc page,0.22339159522376656
farrah,0.22365247899751683
rico,0.22365247899751683
puerto,0.22365247899751683
reimbursement,0.22474513669734017
annual healthcare,0.22523594367040864
premium,0.22628423014527413
march,0.22645330173169362
florida,0.22692160393581218
reauthorization act,0.22812880132352198
coordination,0.22827309101847307
united health,0.22894457056072695
foundation,0.23113448342391651
higher,0.23155271022483392
cms,0.23346304842760598
bill,0.23512488371612203
frack,0.23512488371612203
end,0.23595448662353322
garibaldi,0.23608645762227512
penetration rates continue,0.23679229593004858
kadar,0.2369978918961399
macra,0.2390739278683881
information,0.23918538545518936
plan premium,0.23936093974375286
number,0.2394703766766358
employer health coverage,0.2398812018644412
roughly,0.24036084372645874
counties,0.2408801402172704
cook county,0.24202216727262715
managed care,0.24463861435494777
authors bill frack,0.24505160098144282
high healthcare,0.24554927024478945
long-term penetration growth,0.24594410808460923
kaiser family foundation,0.24620111955740137
investors,0.2478002039985294
lagged,0.24813651611785958
encompass medicare beneficiaries,0.2489521097981987
minnesota source,0.2505096647813673
increasingly,0.250870680427309
americas,0.2509105377279535
retiree health,0.2517437301689083
providers,0.2517970696375679
employers,0.25183389564509656
llc,0.25219095959889715
experience,0.25276853212467737
affordable care,0.2532660331721104
private,0.25333571263472876
strategy,0.25334698176583276
metric monthly,0.25382963135461883
mapd hmo,0.25382963135461883
business,0.25412972468792927
plan information,0.25650812729005157
groups,0.25914971017509947
projection figure,0.2618680976702908
rural note,0.2629552030947123
bba mma aca,0.2633165818767317
supplement choices today,0.2645935359994865
driving,0.26951422635549266
calumet allegheny armstrong,0.27470557661552664
cambria washington clackamas,0.27470557661552664
clackamas indiana butler,0.27470557661552664
stokes ottawa outagamie,0.27470557661552664
westmoreland calumet allegheny,0.27470557661552664
polk jefferson osceola,0.27470557661552664
beaver monroe westmoreland,0.27470557661552664
outagamie polk jefferson,0.27470557661552664
osceola multnomah lawrence,0.27470557661552664
ottawa outagamie polk,0.27470557661552664
indiana butler stokes,0.27470557661552664
washington clackamas indiana,0.27470557661552664
butler stokes ottawa,0.27470557661552664
allegheny armstrong cambria,0.27470557661552664
jefferson osceola multnomah,0.27470557661552664
monroe westmoreland calumet,0.27470557661552664
armstrong cambria washington,0.27470557661552664
services increased,0.2752480343422098
steady pace,0.27646775125692014
degree,0.2793816392588797
slow but steady,0.28222678249921135
inclusive care,0.2831530573131433
long-term penetration,0.28464023383501236
forecast,0.28489214433502486
cost health status,0.2851400926042347
retiree health coverage,0.28635009400852035
high,0.2889955411251617
offerings,0.2892443141197267
farrah associates,0.29152716318582633
penetration rise,0.29312815598792374
enrolled,0.2963025821044239
seniors exhibit,0.2967444432014701
metric monthly premium,0.2977698373249024
annual ppt percent,0.2988126638077231
louisiana florida,0.298908830585114
balanced budget,0.3015630846068133
impacts plan,0.3019565582102644
estimated annual cost,0.30428536257572286
increases,0.31335500549623596
family foundation,0.31404303004678774
part b original,0.3150665567987507
analysis dual eligibles,0.3169360643450316
multnomah lawrence average,0.31924898431170895
penetration quickly,0.31946279173195424
insurance market,0.3202279992688793
employer group retiree,0.3205519019076293
llc page,0.3241419160358186
dual demonstration plans,0.32455904542644437
plans yield,0.3246561717043462
ppt percent rural,0.3254792197011605
care programs,0.3278848404254764
group waiver plans,0.32974664319336416
accelerate penetration,0.3304394834803532
plans provide,0.33333075318723027
products,0.3344040667722484
plans face,0.3371653075806557
degree of care,0.3371840245999329
shows,0.33784400454194996
special-needs plans,0.33855384978023634
demonstration plans,0.3397483666328446
services increased approximately,0.3398709948111517
waiver plans,0.3404094641098772
provider-sponsored plans,0.34127444441735166
eligibles managed care,0.34408120137335785
mma aca,0.34477808482889216
bba mma,0.34477808482889216
include puerto,0.3450540357334394
north carolina,0.3460830476755835
rate,0.34683244651877704
model,0.3480778361582653
stokes ottawa,0.352443648250603
calumet allegheny,0.352443648250603
monroe westmoreland,0.352443648250603
westmoreland calumet,0.352443648250603
ppt percent,0.352443648250603
jefferson osceola,0.352443648250603
cambria washington,0.352443648250603
allegheny armstrong,0.352443648250603
armstrong cambria,0.352443648250603
polk jefferson,0.352443648250603
osceola multnomah,0.352443648250603
butler stokes,0.352443648250603
multnomah lawrence,0.352443648250603
beaver monroe,0.352443648250603
clackamas indiana,0.352443648250603
washington clackamas,0.352443648250603
outagamie polk,0.352443648250603
ottawa outagamie,0.352443648250603
indiana butler,0.352443648250603
authors bill,0.3540911082803711
budget act led,0.3551154591263698
million,0.3552487383586813
capita healthcare costs,0.3555484509353137
insurance,0.3596303709817108
penetrated,0.3596303709817108
retail,0.3596303709817108
scale,0.3596303709817108
over-reimbursement,0.3596303709817108
marketplace,0.3596303709817108
annual cost,0.36051016417183646
premium source,0.363133269167526
kaiser family,0.36478148571852226
effective,0.36823320195247344
status,0.3697828051737175
healthcare spend,0.36987946702776847
seniors with original,0.37107808151016064
control and prevention,0.3722755202883562
senior on original,0.37373054813864603
forward,0.37395347271436763
enrollment in original,0.37487766447050597
disease control,0.3756579235906595
centers for disease,0.3756579235906595
supports,0.3760862492504993
consumers,0.3773824819847832
members,0.3774317238503017
manage healthcare,0.37768389442980166
firm s healthcare,0.37956384513389524
annual ppt,0.37956817548869587
costs that original,0.3806933104703478
options,0.3813743667797512
operating,0.3813967686487148
medicare enrollees starting,0.3828913472053153
margin,0.38352475467225533
projection,0.3843043356356788
revenue,0.38560158803233824
underlying,0.3885093251833946
proprietary,0.39021656156904866
weighted,0.39311138713229926
high estimated annual,0.39396234100139943
costs continue,0.39465748377958987
spend,0.3958141110181532
time,0.3958141110181532
chronic,0.39612626911305576
conditions,0.39612626911305576
factors,0.39616849910435215
grown,0.3965559669028411
beneficiaries,0.39696896307680835
long-term,0.39774686281817057
exhibit,0.3977527679447247
stop,0.3985990592591695
expenditures,0.39923577972060004
medical,0.3993906535153138
expect,0.4000186339151732
lower,0.4005937738409852
grow,0.40061270961336143
offering group retiree,0.4007641436696505
first-dollar,0.40099030912178374
real,0.40167359187523594
lack,0.4017052632960857
investing,0.4017870438632773
manage,0.4018762028854682
consistently,0.4018766137843656
chip reauthorization,0.4020517542842249
lawrence average,0.40214435139495736
future,0.40283461815482124
provision,0.40283461815482124
find,0.4033679592763336
managed,0.40372067680396995
similar,0.40430401599156507
