Keyword,Score
invest,0.25257522798752796
resiliency,0.25266622285163504
line,0.2527544205240025
long-term,0.25289043008093665
secure,0.2530311774529335
long,0.2530849575679443
support,0.25310699790826685
downstream,0.25313061398640396
suppliers,0.2532125571748012
changed,0.2534088599859001
industry,0.25341848671451267
period,0.253452157127751
ability,0.253637660427942
investors,0.25381091973368014
shareholders,0.2545272861209796
impact on consumer,0.2551406456704017
structural,0.2552691069443599
accelerate,0.2555332412896464
capacity,0.2556038284740654
strength,0.2556735504125181
key,0.2557424255967984
smaller companies attributes,0.25668314894085703
adam,0.25668521521730986
cheng,0.25668521521730986
gunday,0.25668521521730986
kelly,0.25668521521730986
warren,0.25668521521730986
raj,0.25668521521730986
gizem,0.25668521521730986
teichner,0.25668521521730986
greg,0.25668521521730986
chiavacci,0.25668521521730986
isabella,0.25668521521730986
shah,0.25668521521730986
adib,0.25668521521730986
moulton,0.25668521521730986
jessica,0.25668521521730986
physical,0.25696628655982384
scrutiny,0.25718118111328386
jersey,0.2574159977201621
miami,0.2574159977201621
chicago,0.2574159977201621
hamburg,0.2574159977201621
london,0.2574159977201621
weaver,0.2575345870194543
jorge,0.2575345870194543
ratner,0.2575345870194543
lauren,0.2575345870194543
kristi,0.2575345870194543
targets,0.25946061071363224
funds in consumer,0.2666096053352629
consumers and manufacturers,0.2671282503517966
nestle purina,0.2686051578890601
challenger acquisitions,0.27122686120629613
lauren growth,0.27211425510233916
role in consumer,0.2798049861654976
times,0.28294337362758315
invested in consumer,0.28583593769253335
large manufacturers interest,0.2862540119977217
steps for consumer,0.2886385888660153
normal business,0.2899253332405931
expect most consumer,0.29101685240524816
evolving crisis,0.2942324088139554
leading some consumers,0.2972041779701155
funds,0.2979811256587232
wave of consumer,0.2995261693370023
shifts,0.3020588588599665
evolution of consumer,0.30239487172935886
understand how consumer,0.30376296030831684
landscape of consumer,0.30397177034063083
consumers to switch,0.3046570198915214
consumers to return,0.30485453464561924
sheet,0.30564065468421764
connectivity between consumers,0.3093108225528141
staggering health,0.31071872304166737
food brands,0.31316141441851975
bringing larger companies,0.31474329953470204
product,0.3153749624993658
multiples,0.3156707483073663
pre-crisis brand target,0.315709937065254
financial times,0.31663920853103467
markets,0.31709504838570096
copyright,0.3176895922230885
acquisition targets,0.3192966765976461
active,0.32190758926282925
explore,0.3288662234115623
current portfolios,0.3299455311328982
provides,0.3304446358465638
crisis stronger,0.33101594653100114
smaller challenger,0.33303197655985434
equity deals,0.3332678945973008
growth understanding,0.3342513268090076
pet-food brand lily,0.3350721507622847
makeup brand charlotte,0.33770752447943325
core consumer segments,0.3389072609489863
pre-crisis brand,0.3429052715987599
strong brand,0.34430997071997177
feel,0.34469313556026376
investment,0.3483726912518226
snapping up challengers,0.3491757179110085
channel,0.3506084680864557
channels,0.3506084680864557
downturns,0.35221467190775685
poses,0.3605780615193068
link,0.3605780615193068
collaborative,0.3605780615193068
adapted,0.3605780615193068
lauren ratner,0.3610928289202125
acquisitive,0.3625402783018941
employees,0.36277268284468545
teach,0.3631509690525409
humanitarian,0.3631509690525409
staggering,0.3631509690525409
effort,0.3631509690525409
company health,0.36667573208525117
accelerate large manufacturers,0.3692752594386349
preqin fund data,0.3705120810009848
similarly,0.37103157665117525
lily s kitchen,0.3715278784775612
bases,0.3719544433541269
rapidly evolving crisis,0.37215957704503
created,0.3724291842847237
protect,0.3728438644950427
charlotte tilbury,0.3741713461195792
winning consumers trust,0.37565294950969286
co-manufactured supply,0.37681028806406497
household brand,0.3778854628147235
small,0.3798265565406074
review,0.38004775545707525
customers,0.38022686246174514
brand target well-positioned,0.3804280066209958
humanitarian challenges,0.3809651490021911
decisions,0.38106021788344374
pet-food brand,0.3818872193451863
makeup brand,0.3820200683889246
shore,0.38225037244482807
steps,0.3824024593175846
dollar,0.3832279512652167
digital capabilities,0.38348994896448235
visit,0.384803323592904
brands performed,0.3851532920645732
portfolio strategies,0.38877319209487593
label,0.38938265762003477
share,0.39091721947142266
heightened consumer awareness,0.3911500301067104
crisis positions,0.39241560060246183
shape,0.39244854520417166
future,0.3939025108973415
expand,0.39483082637810435
growth outlook company,0.39562351021835684
trust,0.39627898489168406
types,0.39634551568705895
big,0.3971868926232127
emerging,0.39753360555010936
achieved,0.3978121536734004
recent,0.39834924862559856
shifting,0.3998184573482418
preqin fund,0.3998581965618035
nielsen.com,0.39993233527782396
coming,0.40048362191268316
programmatic,0.4010390961292554
part,0.40110883280381987
navigate,0.4012018497391093
competitive advantage,0.4014548284252211
insights,0.4017240715281907
lowest,0.4022540447147788
natural,0.4024334050800006
issues,0.40311766825856526
prepare,0.40311766825856526
primarily,0.40360084511418964
remain,0.40375661615684044
context,0.40472847072853896
executing,0.40505288414538815
corporate,0.40518626700550925
pursue,0.4056953200531258
reshape,0.4058251069209678
vertical,0.4058251069209678
outperformed,0.40594757230135115
traditional,0.40618753088582
uncertainty,0.40630510063730374
performance,0.4065356032442983
purchase,0.4066486055106692
platforms,0.4067049993166347
loyal,0.4067601528776742
consumption,0.4068702773933958
find,0.4069706962715396
noncore,0.4070863811652637
greater,0.407192419734203
quickly,0.407192419734203
category,0.407192419734203
emerge,0.40729715414968337
co-manufactured,0.4073303789769258
marketing,0.4075429371337966
emerged,0.40789965731662914
short,0.40799085381115935
existing,0.40846149221954453
depend,0.40872860322615623
building,0.40881572235776814
capabilities today,0.40888234045051175
understand,0.4089756918517978
questions,0.4092038447762876
synergies,0.4093195027838832
food-service,0.40986949723633587
invested,0.4099450113185536
sales,0.41016724684126743
peers,0.4104539434208545
heightened,0.4104539434208545
diversification,0.4105933663308073
private equity,0.41092707895677827
co-manufactured supply chains,0.4109512599497165
important,0.4111908261489068
making,0.4112386096320943
tomorrow,0.4113798414640972
require,0.4113798414640972
depressed,0.4114417915398135
companies new capabilities,0.41157062219570134
stability,0.41174396636251304
players,0.4120341550070461
lack,0.41211049180648834
underperforming,0.4121462679855475
access,0.4122028532961329
forward,0.4125817225697266
play,0.41258628341715264
habits,0.41263424011617295
generate,0.41268637151447196
preferences,0.41268637151447196
financing,0.41273812170017277
addition,0.41313270374855454
deals generate,0.4132588719717469
engage,0.41347172930980536
reserved,0.4134792646482107
foundation,0.4135568624362514
exploratory,0.41367907375501495
actions,0.41367907375501495
large traditional manufacturers,0.4137209133612193
spending,0.41374469060700636
climate,0.41374469060700636
situation,0.41375932477883026
benefit,0.4138779174315524
conviction,0.41396409493606057
due,0.4141089199791692
limited,0.4141346325855904
authors,0.41414056262285914
contributions,0.41414056262285914
growth opportunities,0.41427692537733113
resilient,0.41432733865434507
pre-crisis,0.41440481569105775
management,0.4149274161366812
proceed,0.41539559625815503
potential,0.41539559625815503
meetings,0.41556696416509736
strong,0.41566761554443443
virtual,0.41589642765288337
gfc has shown,0.4168689810193041
tsr performance,0.4172921509353187
delivery capabilities,0.4176792247574472
health and humanitarian,0.4187392076390734
extremely loyal consumer,0.42278073649093767
financials,0.42497989439807266
gfc saw slightly,0.43237509358690873
medium deals,0.43670137401244336
manufacturers interest,0.4431942915871264
aaron kirchfeld,0.44358951526073415
dinesh nair,0.44358951526073415
spain perfume,0.44358951526073415
kirchfeld and dinesh,0.4454121202892268
financial resilience,0.44580165180350595
make acquisitions,0.44646625462878115
partner in mckinsey,0.44966873949775754
sectors will feel,0.45007766553785944
satisfy consumer preferences,0.45552091546126916
archetypes post-crisis,0.45839567683158894
trend,0.46040437905427417
leading large,0.462974852678879
consumers spending money,0.4667858834763336
adjacent deals,0.4681855687489182
portfolio review,0.46892989363291226
financial results,0.4706111075779413
economic activity,0.4720082681813434
companies must act,0.4732184346628422
post-crisis as companies,0.47350010895486055
expect most companies,0.47448254211860397
trends and implications,0.47461116571269685
partnership strategy,0.47608365624725146
partners,0.47692536087342907
companies to undertake,0.47730820896782145
current situation,0.4781258836936586
financial investors,0.4784011802683545
companies to hunker,0.48093088708147336
companies to build,0.4813256091121475
companies to weather,0.4816419379223409
companies with heavily,0.48290373640745443
companies that sought,0.483092733807797
companies that bet,0.483092733807797
companies will identify,0.4839804270156948
attractive equity deals,0.4859953552749333
expand the portfolio,0.4891037466566397
normal scenarios,0.4940945826896501
companies that refreshed,0.4945475490859221
support large,0.49664668741965473
shown that companies,0.4975026422401856
digital marketing,0.49769186730703774
smaller balance,0.49795488484703554
fund data,0.5013420953046275
key for companies,0.5017134448671706
analytics capabilities,0.5033574757841363
found that companies,0.5037561752147659
accelerate large,0.5038059708965235
prefer larger brands,0.5038175668435518
companies can drive,0.5047558600324785
companies can prepare,0.5077194191763096
companies look forward,0.5080594513770351
limited impact,0.5086608979505417
acquiring capabilities,0.5092771675709991
company executives,0.5104585880331952
potential impact,0.5110011043353141
companies with healthy,0.5115763374359377
companies should generate,0.5117747330692183
programmatic approach,0.512832656607521
normal business model,0.5134117254153087
build capabilities,0.5134846058782665
growth opportunities today,0.5150948374202429
factors for companies,0.5172762932447204
effort by harris,0.5235585666277687
pre-crisis growth,0.524861659819916
companies still holds,0.5253652880058904
portfolio diversification,0.5264612132577194
financial uncertainty,0.5275174575672434
explore the implications,0.5319256314829557
expanding,0.5332980086143165
financial stability,0.5383806307346157
industry trends,0.5385205775318497
financial position,0.5386169549063768
glossier,0.5503867371464322
pharmapacks,0.5503867371464322
puig,0.5503867371464322
large traditional,0.5504486621790801
bloomberg,0.5519599325320128
smaller balance sheets,0.5520873921491979
kitchen,0.5529397310864821
tilbury,0.5535443013932383
aaron,0.5535443013932383
spain,0.5535443013932383
nair,0.5535443013932383
dinesh,0.5551178203654155
perfume,0.5551178203654155
kirchfeld,0.5551178203654155
mckinsey quarterly,0.5557824585713318
due diligence,0.5562845999350492
portfolio landed,0.5600112191277773
vandevelde,0.5670000746820427
downstream partners,0.5678238109836898
quarterly,0.5690944324819993
implications and reassess,0.5691901661648846
bubbles,0.5706556545234934
growth rose,0.5722055960407174
challengers achieved,0.5722561817715415
board,0.5760447619368285
target and understanding,0.5772183494022576
last-mile delivery capabilities,0.5806532190881173
inorganic growth,0.5817128978048947
fuel growth,0.5817128978048947
lasting impact,0.5818272202388709
noncore heritage brands,0.5833585760355647
short-term impact,0.5842429050630286
lauren growth outlook,0.5843511846627765
capabilities quickly,0.5844032811157538
propel growth,0.5845879379320812
marketing capabilities,0.5852007372585256
building capabilities,0.5881031912006999
outlook company,0.5922505597082125
fund,0.5959622513174464
purchase smaller challenger,0.5970270958167411
shareholders reward companies,0.597068971922947
traditional manufacturers,0.5998327495571458
growth outlook,0.6021637644222873
existing trends,0.6028592942398834
underperforming businesses,0.6067559765100344
financial investors approach,0.6079610903940602
weeks of april,0.6155350319117529
would-be financial,0.6211782944387956
making acquisitions,0.6223133506956497
percent outperformed,0.6231820498260893
heavily co-manufactured supply,0.63020375932296
feel the economic,0.6314045633949903
supply chain resilience,0.6369836672054583
asset,0.6416451777915411
approach valuations,0.6433202139684718
downstream partnerships,0.6442768687141147
heavily co-manufactured,0.6468692974981451
pre-crisis growth understanding,0.6476567129905915
smaller producers,0.6486774502192862
weather the crisis,0.6493224135937412
supply control,0.6509499262964693
liquidity the crisis,0.6514922532147391
large listed,0.6519030557985267
withstand the crisis,0.6529894101336186
partnerships accelerate,0.6543939023879989
years,0.6565609454375542
acquisitions completed,0.6580902063183264
increased e-commerce,0.6581596974362308
expanding the portfolio,0.6589766069121796
fronts,0.6644800929695184
rapidly,0.6644800929695184
act,0.6644800929695184
evolving,0.6644800929695184
archetype view,0.6662392456504884
manufacturers represented,0.6775894382010946
manufacturers pursuit,0.6791656090163012
engagement capabilities,0.6830139184573043
active approach,0.6847125577456984
capabilities yields,0.6863986674064152
challengers face,0.6911242726703921
portfolio diversification strategy,0.6944561513989955
product and brand,0.6955833914377736
brands across categories,0.6980555329844371
chain resilience,0.6991090312129847
natural food brands,0.6994478426574312
seek acquisitions,0.6999686631057236
impact of trends,0.7036026408776177
downturn,0.7044293438155137
deals and partnerships,0.7044991521031361
increases,0.7063098099333684
nestle s purina,0.7095525834994958
expect today,0.7117684524369481
economic downturn,0.7134577369070544
brands and provide,0.7143416816047647
slower-growing heritage brands,0.714535594572955
feasible acquisition targets,0.718765565483453
multiple fronts,0.7226940056481879
increased importance,0.7228763121249788
brands and channels,0.7231935356114748
employee,0.7255453656893709
equity funds,0.7255634555716304
acquisitions independently,0.7280623562876857
time of crisis,0.7280828294321738
execute acquisitions,0.7292708460989853
feasible acquisition,0.7296895052890129
growth in large,0.7315911284965848
targets emerge,0.7322324544769903
navigate the crisis,0.7355680448966379
rickert and rodrigo,0.7356597791662314
digital marketing capabilities,0.73673493323108
hardest archetype,0.7382275916662097
brands at lower,0.7402514540723599
base,0.7439088867082538
management ratner,0.7465194056715276
leading large producers,0.7525316745101107
result,0.7530016836038856
results,0.7530016836038856
greater supply,0.7531730879737469
acquiring value brands,0.7564796667746545
potential targets,0.7578250737173263
challenges,0.7596531130812147
challenge,0.7596531130812147
reviews,0.7600955109141505
decision,0.7621204357668875
attractive valuations,0.763602755221795
step,0.7648049186351692
dollars,0.7664559025304334
mckinsey analysis,0.7674315788495082
visits,0.769606647185808
foods,0.774062697477998
food,0.774062697477998
percent of growth,0.7759175647994216
deploy,0.7795437320433833
organizations,0.7795437320433833
companies divested underperforming,0.7840688151974601
purina petcare,0.7887270609999971
rapidly evolving,0.7906186429397785
strategy competitive,0.7920863921282739
leading digital,0.7959068630293109
capabilities across large,0.7959326147289583
brands with greater,0.7971046923206158
purchase smaller,0.7990658534794063
reversed,0.7996685947944591
models,0.8003034441519419
model,0.8003034441519419
resilient companies divested,0.800671869126427
stronger digital,0.8013699547467159
draw,0.8014475851776833
costs,0.805218039233628
cost,0.805218039233628
ecosystems,0.8103725340110185
ecosystem,0.8103725340110185
assessing the financial,0.8121375354817697
acquires,0.8126102012746075
acquire,0.8126102012746075
smaller peers,0.8126197202784098
worth,0.8161381241286813
recognizing,0.8161381241286813
meaningful,0.8161381241286813
differences,0.8161381241286813
lowest median tsr,0.8201653060279903
firm,0.8211867326616146
firms,0.8211867326616146
explore the impact,0.8221731742756186
executives,0.8222534794330322
executive,0.8222534794330322
cases,0.8226347381018763
case,0.8226347381018763
positions,0.8237228664924696
position,0.8237228664924696
opportunities today,0.8246949652662813
programs,0.825175931741331
disruption,0.8263749813415678
creation,0.8267774773019307
drive,0.8267774773019307
shown,0.8267774773019307
pursuing,0.8267774773019307
lower valuations,0.8283258625682408
areas,0.8288460396134688
area,0.8288460396134688
delivery investments,0.8289334635719896
behaviors,0.8290857811288378
behavior,0.8290857811288378
normal scenarios post-crisis,0.8332895647437
perfume firm,0.8377467681512948
acquisition of lily,0.8389426286415633
purina s acquisition,0.8417549195122968
acquisition of charlotte,0.8422920772525693
deals per year,0.8430157510332391
capabilities through acquisitions,0.8444200462816027
2013-2018,0.8466007827355999
evaluated,0.8466007827355999
view,0.8466007827355999
wave,0.8466007827355999
e-commerce capabilities quickly,0.8468689711207328
understanding the impact,0.8470476523579051
based,0.8495761626208294
identified,0.850994543530482
common,0.850994543530482
completed,0.850994543530482
increased resiliency,0.8521249066116934
middle,0.8533437782817642
focused,0.8547327079471971
sought,0.8547327079471971
found,0.8547327079471971
landed,0.8547327079471971
highest,0.8547327079471971
bet,0.8547327079471971
lower multiple,0.8561186462161644
true,0.8579613196558266
medium,0.8579613196558266
participated,0.8579613196558266
mix partnerships,0.8594387437704988
exceeded,0.8607851081206125
substantially,0.8607851081206125
influenced,0.8619608811224421
explosion,0.8632812763272336
inform,0.8655080833509265
puig s acquisition,0.8660874552275967
realities,0.8675103857513223
frequency,0.8675103857513223
affect,0.8675103857513223
lifestyles,0.8680523677784603
deals more attractive,0.8683069386525647
awareness,0.8693233292172916
reinforcing,0.8693233292172916
wellness,0.8693233292172916
healthier,0.8693233292172916
core business,0.8707047607552906
space,0.8709748755532838
pique,0.8709748755532838
increasing,0.8724875739906314
switch,0.8724875739906314
value-oriented,0.8724875739906314
insulate,0.8738798290854033
normal and reassess,0.8749374134733979
reached,0.8751488710489495
represented,0.8751488710489495
return,0.8751668253357431
led,0.8751668253357431
secure business,0.8753426688483386
make equity,0.8759405047853164
enjoy,0.8763612127945138
pursuit,0.8763612127945138
tailwinds,0.8763612127945138
rose,0.8763612127945138
accounted,0.8763612127945138
slower-growing,0.877473623144169
availability,0.8783012742004966
foster,0.8785130634687887
allocate,0.8785130634687887
divest,0.8785130634687887
innovation,0.8785130634687887
spain perfume firm,0.8793077478945731
shocks,0.8794872204411258
actively,0.8794872204411258
co-manufacturing,0.8800943699618685
shortcomings,0.8804026979712027
bare,0.8804026979712027
laid,0.8804026979712027
increased scrutiny,0.880762985442756
integration,0.8809158155670801
additional,0.8820797040064061
evolution,0.8824304606796629
paramount,0.8824304606796629
months,0.8824304606796629
acquisitions and partnerships,0.8825954231770435
sheet strength,0.8827618788325414
in-home,0.8828505331855665
penetration,0.8828505331855665
seek,0.8828505331855665
ambitions,0.8837975164812537
addressing,0.8842759711465836
reimagining,0.8842759711465836
re-evaluation,0.8844330164189319
holistic,0.8849369189664121
evaluation,0.8849369189664121
undertake,0.8849369189664121
company-specific,0.8850397722871877
buying,0.8850397722871877
critical role,0.8854489969827168
fuel,0.8855669944425151
identify,0.8855669944425151
inorganic,0.8855669944425151
direction,0.8856199206161895
multiyear,0.8856199206161895
pre,0.8856199206161895
potentially,0.8861685629101039
increase interest,0.8866681325423124
usual,0.8867078888891662
finding,0.8867078888891662
factors,0.8867437437430127
target well-positioned,0.8869114370618276
normal this article,0.8869810804520366
rushing,0.8872944421971969
required,0.8872944421971969
wrong,0.8878223763706617
preferable,0.8878223763706617
foremost,0.8881826342604776
journey,0.8883291001387114
course-correct,0.8883291001387114
possibilities,0.8883291001387114
propel,0.8883291001387114
jump-start,0.8883291001387114
target withstand,0.8889218896489882
back,0.889076168522175
matter,0.8892844256688683
readily,0.889735477031225
scaled,0.889735477031225
winning,0.889735477031225
confidence,0.889735477031225
household,0.8901702442259526
re-emergence,0.8901702442259526
driven,0.8901702442259526
happening,0.8901702442259526
timing,0.890302766888078
discount,0.890302766888078
advanced,0.8905897047633122
form,0.8905897047633122
edge,0.8905897047633122
range,0.8909947557663178
wider,0.8909947557663178
types of deals,0.8912683784615772
healthy,0.8913862222644892
long-desired,0.8913862222644892
ratios,0.8913862222644892
disappear,0.8914126129408353
leverage,0.8917598074762685
grade,0.8917598074762685
reducing,0.8917648644671884
clearest,0.8917648644671884
winners,0.8917648644671884
per-unit,0.8917648644671884
realizing,0.8921313841613836
incremental,0.8921313841613836
window,0.8921313841613836
supply reliability,0.8923812305604925
sentiment,0.8924864303555096
demonstrate,0.8924864303555096
combination,0.8928306042720275
cash-heavy,0.8928306042720275
positioned,0.8928306042720275
capitalize,0.8928306042720275
low,0.8928306042720275
size,0.8931644637755336
face,0.8933496754097187
bolster,0.8938032774093566
reliability,0.8939258114333677
innovative,0.8941091638312373
tempered,0.8941091638312373
fan,0.8941091638312373
holds,0.8941091638312373
made,0.8941091638312373
bringing,0.8941091638312373
original,0.8941091638312373
premise,0.8941091638312373
disadvantages,0.8944066063666201
highlighted,0.8944066063666201
cash-flow,0.8946959973584749
highly,0.8946959973584749
highlight,0.8946959973584749
variable,0.8946959973584749
production,0.8946959973584749
nestle.com,0.8949087559059996
prefer,0.894977703967638
bloomberg.com,0.8951385744982409
decline,0.8952419451788349
transparency,0.8952419451788349
close,0.8952520702142489
gaps,0.8952520702142489
depress,0.8955194188206727
dynamics,0.8955194188206727
crisis is highlighting,0.8957413281814804
mix,0.8957800528782981
challenger-related,0.8957800528782981
attributes,0.8960342573577408
extremely,0.8960342573577408
proceeded,0.8960342573577408
engagement,0.8960342573577408
attracted,0.8960342573577408
place,0.8960342573577408
